t,G(t)
0.0,118.34705059688123
0.5,257.83457625523164
0.75,326.5450609901308
1.0,361.9025416142703
1.5,307.41034418776667
2.0,138.12055026427012
2.5,-12.742549763832383
3.0,-35.12642009003866
4.0,190.70075093504903
6.0,30.40793881429508
