t,G(t)
0.0,114.20003583909303
0.5,229.66063014728985
0.75,284.58755352886607
1.0,319.12941560700034
1.5,305.63939053557675
2.0,212.8560463810817
2.5,107.34650279642652
3.0,47.36530101531417
4.0,79.7727848654013
6.0,130.027809075432
