t,G(t)
0.0,100.84257654631536
0.5,219.121644829261
0.75,282.34623788426444
1.0,326.77102390074975
1.5,329.6616548619702
2.0,228.04650727856324
2.5,81.97730419681264
3.0,-27.22735345102934
4.0,16.276871398627257
6.0,164.36742573624713
