t,G(t)
0.0,89.73432524921118
0.5,217.41790234670037
0.75,280.9679798538438
1.0,317.0249658208711
1.5,295.2191104607095
2.0,167.29943299293421
2.5,24.935957162696276
3.0,-49.740968987401494
4.0,65.26643569665664
6.0,89.93278935853773
