t,G(t)
0.0,98.02627854282132
0.5,226.64317680642492
0.75,284.6382976595639
1.0,308.2285420033466
1.5,244.09236862713337
2.0,102.55135547224083
2.5,10.218972370739872
3.0,20.66709051016867
4.0,148.26434272509601
6.0,67.53478678282349
