t,G(t)
0.0,88.55151640713211
0.5,201.05985320574484
0.75,267.4217922258782
1.0,328.53302637201875
1.5,422.7094893446247
2.0,467.31693602015
2.5,456.38578083306174
3.0,397.9426897518664
4.0,202.08384540281693
6.0,-91.13076260203627
