t,G(t)
0.0,97.86148509113569
0.5,159.75420543797242
0.75,175.94907949329522
1.0,182.2119560572206
1.5,170.51565270258746
2.0,146.0414893153282
2.5,120.72260020606721
3.0,105.24952299898146
4.0,93.64944666766976
6.0,98.75575565782286
