t,G(t)
0.0,88.95957595485159
0.5,165.2160395741231
0.75,192.62316031633927
1.0,203.59759114503512
1.5,187.66195686011363
2.0,143.79209928231296
2.5,101.66019000288337
3.0,75.09636300867096
4.0,75.36974940662843
6.0,92.84751777336459
